"","id","abortion","pid","linc","female","college","mar","trump"
"1101",1101,1,3,10.3889799835841,0,0,0,NA
"1102",1102,1,2,9.96408864466398,1,0,0,NA
"1103",1103,0,3,NA,0,0,0,NA
"1104",1104,0,4,9.96408864466398,0,0,0,NA
"1105",1105,1,4,10.7144066575796,0,0,0,NA
"1106",1106,0,1,10.9150793732642,1,0,0,0
"1107",1107,1,2,11.8493941301565,0,0,1,0
"1108",1108,0,5,11.1198754694258,0,0,1,1
"1109",1109,0,1,10.3889799835841,0,1,0,0
"1110",1110,1,2,9.96408864466398,1,1,1,NA
"1111",1111,1,1,11.5129204649577,1,0,1,0
"1112",1112,0,NA,10.5320828785363,0,1,1,1
"1113",1113,0,3,NA,1,0,0,NA
"1114",1114,0,4,10.7144066575796,0,0,1,1
"1115",1115,1,NA,10.2219231016712,0,0,1,NA
"1116",1116,0,3,12.2060726455302,1,1,0,NA
"1117",1117,0,1,10.2219231016712,1,0,0,NA
"1118",1118,0,3,6.21460809842219,1,0,0,NA
"1119",1119,-1,NA,10.2219231016712,1,0,0,0
"1120",1120,1,2,9.32807896220044,1,0,0,0
"1121",1121,0,4,10.5320828785363,1,0,0,NA
"1122",1122,1,NA,10.3889799835841,1,0,0,NA
"1123",1123,1,0,10.3889799835841,0,0,0,0
"1124",1124,0,3,10.3889799835841,1,1,0,NA
"1125",1125,1,6,9.83892236437633,0,0,0,1
"1126",1126,0,1,10.9150793732642,0,1,1,0
"1127",1127,0,4,8.411721558474,1,0,0,NA
"1128",1128,1,0,11.1198754694258,1,0,0,0
"1129",1129,1,0,10.0753167566096,0,1,0,0
"1130",1130,0,5,11.3205475116983,0,0,0,1
"1131",1131,1,2,NA,0,0,0,0
"1132",1132,0,0,12.2060726455302,0,0,0,0
"1133",1133,1,1,9.52875773879718,0,0,0,NA
"1134",1134,1,2,12.2060726455302,0,1,1,1
"1135",1135,0,6,11.3205475116983,0,1,1,0
"1136",1136,-1,4,10.9150793732642,1,0,0,1
"1137",1137,0,6,11.6952428550888,0,0,1,1
"1138",1138,-1,3,10.7144066575796,0,0,1,NA
"1139",1139,0,6,10.0753167566096,1,0,0,1
"1140",1140,1,0,12.2060726455302,1,1,0,0
"1141",1141,1,0,10.2219231016712,0,0,1,NA
"1142",1142,0,3,10.5320828785363,1,0,0,NA
"1143",1143,1,3,9.96408864466398,0,0,0,NA
"1144",1144,0,NA,10.5320828785363,0,0,0,1
"1145",1145,1,2,11.1198754694258,0,1,0,NA
"1146",1146,1,4,10.2219231016712,1,1,0,NA
"1147",1147,0,1,10.9150793732642,1,0,1,0
"1148",1148,1,1,9.96408864466398,1,0,0,NA
"1149",1149,1,3,NA,0,0,0,NA
"1150",1150,1,1,9.52875773879718,0,1,0,0
"1151",1151,-1,3,11.5129204649577,0,0,1,1
"1152",1152,1,2,11.6952428550888,0,0,0,NA
"1153",1153,0,5,11.8493941301565,0,1,1,1
"1154",1154,0,0,10.0753167566096,0,0,1,0
"1155",1155,1,3,11.5129204649577,0,0,0,0
"1156",1156,1,2,11.5129204649577,1,1,0,0
"1157",1157,1,NA,11.5129204649577,0,0,0,0
"1158",1158,0,6,11.6952428550888,0,0,1,1
"1159",1159,0,0,10.3889799835841,1,0,0,0
"1160",1160,0,6,11.6952428550888,0,1,1,1
"1161",1161,0,4,12.2060726455302,1,0,0,NA
"1162",1162,1,0,NA,1,0,1,0
"1163",1163,1,2,NA,1,0,1,0
"1164",1164,0,6,12.2060726455302,1,1,1,1
"1165",1165,1,NA,11.6952428550888,0,1,1,1
"1166",1166,1,0,12.2060726455302,0,1,0,0
"1167",1167,0,5,12.2060726455302,0,1,0,1
"1168",1168,1,1,11.3205475116983,0,0,1,1
"1169",1169,0,5,10.7144066575796,1,0,1,1
"1170",1170,0,4,12.2060726455302,0,1,1,NA
"1171",1171,-1,3,10.9150793732642,0,1,0,1
"1172",1172,1,1,10.7144066575796,1,0,0,NA
"1173",1173,1,3,10.9150793732642,0,0,0,NA
"1174",1174,1,1,11.8493941301565,1,1,1,0
"1175",1175,1,2,10.5320828785363,0,1,0,0
"1176",1176,0,5,12.2060726455302,1,0,1,NA
"1177",1177,1,3,11.1198754694258,0,0,1,NA
"1178",1178,1,2,11.1198754694258,1,0,0,NA
"1179",1179,1,4,10.3889799835841,0,0,0,0
"1180",1180,-1,1,8.16037538012959,1,0,0,0
"1181",1181,1,1,11.8493941301565,0,0,1,0
"1182",1182,-1,5,10.2219231016712,0,0,0,1
"1183",1183,0,6,12.2060726455302,1,0,1,1
"1184",1184,0,2,10.3889799835841,0,0,1,0
"1185",1185,0,5,11.8493941301565,1,1,1,NA
"1186",1186,1,2,11.982929094216,1,1,1,0
"1187",1187,1,4,12.2060726455302,1,0,1,1
"1188",1188,1,0,10.5320828785363,0,0,0,0
"1189",1189,0,6,11.3205475116983,1,0,1,1
"1190",1190,0,6,11.982929094216,1,1,1,1
"1191",1191,0,6,11.982929094216,1,0,1,1
"1192",1192,0,6,11.6952428550888,0,0,0,1
"1193",1193,0,4,12.2060726455302,0,0,0,1
"1194",1194,-1,0,NA,1,0,0,0
"1195",1195,0,4,11.3205475116983,0,1,1,1
"1196",1196,-1,4,11.6952428550888,0,0,1,1
"1197",1197,1,2,10.7144066575796,0,1,0,NA
"1198",1198,0,6,NA,1,0,1,1
"1199",1199,0,1,11.8493941301565,1,1,1,0
"1200",1200,-1,3,9.69581741805373,1,0,0,NA
"1201",1201,1,2,10.3889799835841,0,0,1,NA
"1202",1202,0,2,10.3889799835841,1,1,1,NA
"1203",1203,1,3,11.1198754694258,1,1,1,NA
"1204",1204,-1,5,10.7144066575796,1,1,1,NA
"1205",1205,0,0,9.52875773879718,0,0,0,0
"1206",1206,0,0,10.3889799835841,1,1,0,0
"1207",1207,0,3,10.3889799835841,1,0,0,NA
"1208",1208,1,3,7.60065242828687,0,0,0,NA
"1209",1209,0,5,9.32807896220044,0,0,0,NA
"1210",1210,0,6,9.52875773879718,0,0,0,1
"1211",1211,1,5,6.21460809842219,0,0,0,NA
"1212",1212,1,0,11.3205475116983,0,0,0,0
"1213",1213,1,2,10.2219231016712,0,0,0,0
"1214",1214,0,1,11.5129204649577,1,1,0,NA
"1215",1215,-1,4,8.16037538012959,0,0,0,NA
"1216",1216,1,1,10.5320828785363,1,0,1,0
"1217",1217,0,3,10.9150793732642,1,0,1,NA
"1218",1218,1,2,10.7144066575796,1,0,0,0
"1219",1219,0,3,10.9150793732642,0,0,1,NA
"1220",1220,1,0,8.61241245799717,0,1,0,0
"1221",1221,1,4,12.2060726455302,0,1,1,NA
"1222",1222,-1,5,11.1198754694258,0,0,0,NA
"1223",1223,1,1,10.7144066575796,0,0,0,0
"1224",1224,-1,6,9.96408864466398,1,0,0,1
"1225",1225,1,0,11.6952428550888,1,0,1,NA
"1226",1226,1,1,11.5129204649577,1,1,0,0
"1227",1227,0,1,11.3205475116983,1,0,1,NA
"1228",1228,1,4,10.3889799835841,1,0,0,NA
"1229",1229,0,4,10.3889799835841,0,0,1,NA
"1230",1230,-1,NA,10.5320828785363,1,0,0,1
"1231",1231,-1,4,10.5320828785363,1,0,0,NA
"1232",1232,1,2,10.5320828785363,1,0,0,0
"1233",1233,NA,4,10.9150793732642,0,0,1,NA
"1234",1234,1,4,10.7144066575796,0,0,0,NA
"1235",1235,0,2,10.7144066575796,1,0,0,NA
"1236",1236,0,5,11.1198754694258,0,1,0,NA
"1237",1237,1,2,11.982929094216,0,0,0,NA
"1238",1238,NA,5,10.9150793732642,0,0,0,NA
"1239",1239,0,5,11.6952428550888,0,0,0,1
"1240",1240,NA,6,9.52875773879718,0,0,0,1
"1241",1241,-1,4,12.2060726455302,0,1,1,NA
"1242",1242,-1,0,11.6952428550888,1,1,0,0
"1243",1243,0,5,10.3889799835841,1,1,0,NA
"1244",1244,1,5,10.0753167566096,1,1,0,0
"1245",1245,0,3,11.1198754694258,1,0,0,1
"1246",1246,0,2,10.0753167566096,0,0,1,1
"1247",1247,0,1,11.1198754694258,0,0,0,NA
"1248",1248,0,2,10.9150793732642,0,0,1,NA
"1249",1249,-1,0,9.96408864466398,1,0,0,0
"1250",1250,0,0,9.10492429921953,1,0,0,0
"1251",1251,1,4,10.7144066575796,0,0,0,1
"1252",1252,1,0,NA,1,0,1,NA
"1253",1253,1,2,NA,1,0,0,0
"1254",1254,-1,3,11.5129204649577,1,0,1,NA
"1255",1255,1,4,11.1198754694258,1,0,1,1
"1256",1256,-1,6,11.6952428550888,0,0,1,NA
"1257",1257,1,1,10.7144066575796,1,0,0,NA
"1258",1258,-1,1,10.7144066575796,0,0,0,NA
"1259",1259,0,2,NA,0,0,0,1
"1260",1260,1,0,11.982929094216,1,1,1,0
"1261",1261,1,0,10.9150793732642,1,1,0,0
"1262",1262,1,1,10.2219231016712,1,0,0,0
"1263",1263,1,0,11.1198754694258,1,1,1,0
"1264",1264,1,0,11.3205475116983,0,1,1,0
"1265",1265,1,3,11.5129204649577,1,1,0,NA
"1266",1266,1,2,10.7144066575796,0,1,0,0
"1267",1267,1,3,10.5320828785363,1,0,0,NA
"1268",1268,-1,3,9.52875773879718,0,0,0,NA
"1269",1269,1,0,10.7144066575796,1,0,0,0
"1270",1270,1,1,9.32807896220044,1,0,0,NA
"1271",1271,-1,4,6.21460809842219,1,0,0,1
"1272",1272,1,6,9.83892236437633,0,0,0,NA
"1273",1273,0,2,9.32807896220044,0,0,0,NA
"1274",1274,0,3,10.0753167566096,0,0,0,1
"1275",1275,1,1,10.9150793732642,0,1,0,0
"1276",1276,0,0,9.10492429921953,1,0,0,NA
"1277",1277,0,0,10.0753167566096,1,0,0,NA
"1278",1278,1,0,10.7144066575796,1,1,1,0
"1279",1279,1,0,9.69581741805373,1,1,0,NA
"1280",1280,0,3,8.411721558474,1,0,0,NA
"1281",1281,0,1,11.6952428550888,1,1,1,0
"1282",1282,1,6,11.6952428550888,0,0,1,1
"1283",1283,NA,2,11.6952428550888,1,1,1,NA
"1284",1284,1,6,11.1198754694258,0,0,1,1
"1285",1285,0,4,10.9150793732642,0,0,0,1
"1286",1286,0,3,8.16037538012959,1,0,0,NA
"1287",1287,1,0,11.1198754694258,0,1,1,0
"1288",1288,0,6,10.7144066575796,1,1,0,1
"1289",1289,1,0,12.2060726455302,1,0,0,0
"1290",1290,1,2,12.2060726455302,0,0,1,0
"1291",1291,1,0,10.9150793732642,1,1,0,0
"1292",1292,0,4,10.7144066575796,0,0,0,NA
"1293",1293,1,1,11.5129204649577,1,0,1,0
"1294",1294,1,2,10.7144066575796,0,0,0,0
"1295",1295,0,0,9.32807896220044,1,0,0,NA
"1296",1296,0,3,7.60065242828687,0,0,0,NA
"1297",1297,0,2,9.32807896220044,0,0,0,0
"1298",1298,1,1,10.3889799835841,1,0,0,0
"1299",1299,0,3,8.16037538012959,0,0,0,0
"1300",1300,0,3,6.21460809842219,1,0,0,NA
"1301",1301,1,0,11.3205475116983,0,1,0,0
"1302",1302,0,1,11.6952428550888,1,0,1,0
"1303",1303,0,0,10.0753167566096,1,0,0,0
"1304",1304,1,5,11.8493941301565,1,1,0,0
"1305",1305,1,3,10.9150793732642,0,0,0,NA
"1306",1306,1,1,10.9150793732642,1,1,0,0
"1307",1307,0,3,11.1198754694258,1,0,1,1
"1308",1308,1,NA,9.32807896220044,0,0,0,1
"1309",1309,1,0,11.5129204649577,0,1,0,0
"1310",1310,0,6,10.5320828785363,0,0,1,1
"1311",1311,0,1,10.7144066575796,0,0,0,NA
"1312",1312,0,2,9.83892236437633,1,0,0,NA
"1313",1313,-1,1,9.52875773879718,0,0,0,1
"1314",1314,1,0,10.7144066575796,1,0,0,0
"1315",1315,0,6,12.2060726455302,1,0,1,1
"1316",1316,1,1,11.1198754694258,1,1,1,1
"1317",1317,1,0,11.6952428550888,0,0,0,0
"1318",1318,0,4,11.6952428550888,0,1,0,1
"1319",1319,0,1,7.60065242828687,1,0,0,0
"1320",1320,1,5,11.1198754694258,1,0,1,1
"1321",1321,-1,6,11.5129204649577,1,0,0,1
"1322",1322,0,6,11.3205475116983,0,0,1,1
"1323",1323,NA,4,11.982929094216,0,0,1,1
"1324",1324,0,3,9.32807896220044,1,0,0,NA
"1325",1325,1,4,10.0753167566096,1,0,0,NA
"1326",1326,0,0,8.92259163063542,1,0,0,NA
"1327",1327,0,1,10.9150793732642,1,0,1,0
"1328",1328,0,1,11.1198754694258,1,0,1,1
"1329",1329,0,6,10.9150793732642,1,0,1,1
"1330",1330,0,6,11.5129204649577,0,0,1,1
"1331",1331,0,3,9.52875773879718,0,0,0,NA
"1332",1332,1,1,10.3889799835841,1,1,1,NA
"1333",1333,0,5,11.1198754694258,1,0,1,1
"1334",1334,0,6,11.5129204649577,0,1,0,1
"1335",1335,0,2,11.6952428550888,0,1,1,0
"1336",1336,-1,3,9.69581741805373,0,0,1,NA
"1337",1337,0,6,11.3205475116983,0,1,1,1
"1338",1338,1,2,11.982929094216,0,1,0,0
"1339",1339,1,1,10.7144066575796,0,0,1,0
"1340",1340,NA,2,9.69581741805373,1,0,1,NA
"1341",1341,0,5,11.1198754694258,0,0,1,NA
"1342",1342,0,3,6.21460809842219,0,0,0,NA
"1343",1343,0,5,10.0753167566096,0,0,0,1
"1344",1344,0,3,NA,1,0,1,NA
"1345",1345,0,5,11.1198754694258,1,0,0,NA
"1346",1346,1,5,11.6952428550888,0,0,0,1
"1347",1347,1,6,11.982929094216,0,0,0,NA
"1348",1348,-1,NA,11.3205475116983,0,0,0,NA
"1349",1349,1,3,10.7144066575796,1,1,1,0
"1350",1350,0,4,10.7144066575796,1,0,0,NA
"1351",1351,-1,4,NA,0,0,0,NA
"1352",1352,0,5,11.3205475116983,1,0,1,1
"1353",1353,1,0,11.3205475116983,1,0,0,0
"1354",1354,0,3,10.3889799835841,0,0,1,NA
"1355",1355,1,1,10.7144066575796,1,0,0,NA
"1356",1356,1,2,10.0753167566096,1,1,0,NA
"1357",1357,1,0,7.60065242828687,0,0,0,0
"1358",1358,1,4,10.2219231016712,0,0,0,NA
"1359",1359,1,0,12.2060726455302,1,1,1,0
"1360",1360,1,0,11.1198754694258,1,0,0,0
"1361",1361,1,4,7.60065242828687,0,0,0,NA
"1362",1362,1,4,NA,0,0,0,NA
"1363",1363,NA,3,NA,0,0,0,NA
"1364",1364,0,3,10.9150793732642,0,0,1,NA
"1365",1365,1,3,11.1198754694258,1,0,1,NA
"1366",1366,0,2,10.3889799835841,1,0,1,0
"1367",1367,1,5,9.96408864466398,0,0,1,1
"1368",1368,0,0,10.3889799835841,0,1,1,0
"1369",1369,1,1,9.52875773879718,1,0,1,NA
"1370",1370,0,6,11.1198754694258,1,0,1,1
"1371",1371,1,5,11.982929094216,0,0,1,NA
"1372",1372,-1,5,11.5129204649577,0,0,1,1
"1373",1373,0,5,11.6952428550888,0,1,1,1
"1374",1374,0,5,11.1198754694258,1,0,1,1
"1375",1375,0,0,11.3205475116983,1,1,1,0
"1376",1376,1,6,10.7144066575796,1,0,0,1
"1377",1377,0,6,11.1198754694258,1,1,1,1
"1378",1378,0,5,10.2219231016712,1,0,0,1
"1379",1379,-1,1,11.1198754694258,1,0,0,0
"1380",1380,0,0,11.3205475116983,1,1,1,0
"1381",1381,0,2,9.52875773879718,0,0,1,NA
"1382",1382,1,3,11.1198754694258,0,0,1,NA
"1383",1383,1,4,11.3205475116983,0,0,1,1
"1384",1384,NA,5,12.2060726455302,0,1,1,1
"1385",1385,1,0,10.9150793732642,1,1,0,0
"1386",1386,0,0,9.96408864466398,1,1,0,0
"1387",1387,-1,6,9.69581741805373,0,0,1,1
"1388",1388,-1,6,11.1198754694258,1,0,1,1
"1389",1389,0,NA,11.5129204649577,1,1,1,0
"1390",1390,1,1,NA,0,0,0,0
"1391",1391,1,3,10.9150793732642,0,0,1,NA
"1392",1392,0,5,11.5129204649577,1,1,0,1
"1393",1393,0,3,10.9150793732642,0,0,1,1
"1394",1394,-1,6,NA,1,0,0,1
"1395",1395,NA,1,11.8493941301565,0,0,1,1
"1396",1396,0,3,10.9150793732642,0,0,1,0
"1397",1397,0,6,10.5320828785363,0,0,1,NA
"1398",1398,NA,1,9.32807896220044,1,0,0,0
"1399",1399,1,1,NA,1,0,1,0
"1400",1400,1,3,10.7144066575796,0,1,0,0
"1401",1401,0,0,10.2219231016712,1,0,0,0
"1402",1402,0,6,10.0753167566096,0,0,1,NA
"1403",1403,0,3,11.1198754694258,1,0,1,1
"1404",1404,1,1,11.1198754694258,1,1,0,NA
"1405",1405,0,0,10.5320828785363,0,1,1,0
"1406",1406,0,0,11.3205475116983,1,1,0,0
"1407",1407,0,0,9.52875773879718,1,0,0,0
"1408",1408,0,6,10.9150793732642,0,0,0,NA
"1409",1409,-1,2,10.0753167566096,1,0,0,NA
"1410",1410,0,5,11.1198754694258,1,0,1,1
"1411",1411,0,2,10.7144066575796,1,0,0,0
"1412",1412,1,3,10.7144066575796,0,0,0,NA
"1413",1413,0,0,9.96408864466398,0,0,0,NA
"1414",1414,1,5,11.1198754694258,1,0,0,1
"1415",1415,0,0,9.32807896220044,1,0,0,0
"1416",1416,0,3,10.5320828785363,0,0,0,0
"1417",1417,1,1,11.1198754694258,0,0,1,0
"1418",1418,1,3,8.16037538012959,1,0,0,NA
"1419",1419,0,0,9.10492429921953,1,0,0,0
"1420",1420,0,1,10.7144066575796,1,0,0,0
"1421",1421,1,0,11.6952428550888,0,0,1,0
"1422",1422,1,2,9.52875773879718,1,0,0,NA
"1423",1423,1,2,10.7144066575796,1,0,0,NA
"1424",1424,1,6,11.8493941301565,0,1,1,1
"1425",1425,1,2,11.5129204649577,1,1,1,0
"1426",1426,0,5,NA,1,0,0,NA
"1427",1427,0,2,10.2219231016712,1,1,0,0
"1428",1428,-1,6,10.9150793732642,0,0,1,1
"1429",1429,0,1,NA,1,0,0,0
"1430",1430,0,3,10.5320828785363,0,1,0,1
"1431",1431,1,3,NA,1,0,0,NA
"1432",1432,1,5,10.5320828785363,1,0,0,NA
"1433",1433,1,6,11.3205475116983,0,1,0,1
"1434",1434,0,1,11.1198754694258,1,1,0,NA
"1435",1435,1,3,10.7144066575796,1,0,0,0
"1436",1436,-1,6,NA,1,1,0,1
"1437",1437,0,1,10.3889799835841,0,0,0,0
"1438",1438,0,2,10.3889799835841,1,1,0,0
"1439",1439,0,2,9.96408864466398,0,0,0,NA
"1440",1440,1,2,NA,1,1,1,NA
"1441",1441,1,3,9.96408864466398,1,0,1,NA
"1442",1442,0,2,9.83892236437633,0,0,1,1
"1443",1443,0,1,10.7144066575796,0,1,0,0
"1444",1444,1,2,10.3889799835841,1,1,0,NA
"1445",1445,0,NA,9.96408864466398,1,1,0,NA
"1446",1446,0,5,12.2060726455302,0,1,1,1
"1447",1447,1,0,9.32807896220044,0,1,0,0
"1448",1448,1,4,10.3889799835841,0,0,1,NA
"1449",1449,1,4,9.52875773879718,1,0,0,NA
"1450",1450,0,0,9.96408864466398,0,0,0,0
"1451",1451,0,5,11.5129204649577,1,0,1,1
"1452",1452,1,3,11.1198754694258,0,0,0,0
"1453",1453,0,4,11.1198754694258,0,0,1,1
"1454",1454,0,2,11.1198754694258,1,1,1,0
"1455",1455,0,4,9.32807896220044,1,0,0,NA
"1456",1456,0,5,NA,0,0,1,1
"1457",1457,0,4,10.2219231016712,0,0,1,1
"1458",1458,1,2,11.3205475116983,1,0,0,NA
"1459",1459,1,1,6.21460809842219,1,0,0,0
"1460",1460,0,2,11.982929094216,1,1,1,0
"1461",1461,1,4,6.21460809842219,0,0,1,0
"1462",1462,0,0,9.32807896220044,1,0,0,0
"1463",1463,0,3,NA,1,0,0,NA
"1464",1464,-1,3,10.0753167566096,0,0,0,NA
"1465",1465,-1,6,11.6952428550888,1,0,1,1
"1466",1466,1,2,11.1198754694258,1,0,0,0
"1467",1467,0,3,NA,1,1,0,NA
"1468",1468,0,1,10.9150793732642,1,0,0,NA
"1469",1469,0,3,12.2060726455302,1,0,1,NA
"1470",1470,0,4,8.92259163063542,1,0,0,NA
"1471",1471,0,5,11.3205475116983,1,1,0,1
"1472",1472,-1,1,10.5320828785363,1,0,1,NA
"1473",1473,0,1,10.3889799835841,0,0,0,0
"1474",1474,0,3,10.5320828785363,1,0,1,0
"1475",1475,-1,5,10.9150793732642,1,0,0,NA
"1476",1476,0,1,9.32807896220044,1,0,1,0
"1477",1477,0,NA,9.96408864466398,1,0,0,NA
"1478",1478,0,1,9.83892236437633,1,0,0,0
"1479",1479,1,5,11.3205475116983,0,1,0,0
"1480",1480,0,0,NA,1,0,0,0
"1481",1481,1,3,10.7144066575796,0,0,0,NA
"1482",1482,0,3,10.3889799835841,1,0,0,0
"1483",1483,1,1,10.9150793732642,1,1,1,NA
"1484",1484,0,5,12.2060726455302,1,1,1,1
"1485",1485,1,6,12.2060726455302,1,1,0,1
"1486",1486,1,5,12.2060726455302,0,0,0,1
"1487",1487,1,3,11.982929094216,0,0,1,NA
"1488",1488,-1,6,12.2060726455302,1,1,1,1
"1489",1489,0,6,12.2060726455302,0,1,1,1
"1490",1490,1,5,11.6952428550888,0,1,1,1
"1491",1491,1,0,12.2060726455302,0,1,1,0
"1492",1492,0,6,12.2060726455302,1,1,1,1
"1493",1493,1,4,9.32807896220044,1,1,0,1
"1494",1494,0,NA,9.10492429921953,1,0,0,NA
"1495",1495,0,4,10.2219231016712,1,0,0,1
"1496",1496,1,3,10.7144066575796,1,0,1,0
"1497",1497,0,0,9.32807896220044,0,0,0,NA
"1498",1498,1,2,10.5320828785363,1,0,0,NA
"1499",1499,0,0,10.2219231016712,1,1,1,0
"1500",1500,1,2,10.0753167566096,0,0,1,NA
"1501",1501,1,2,10.0753167566096,0,0,0,0
"1502",1502,1,6,11.6952428550888,1,0,1,1
"1503",1503,1,1,10.2219231016712,1,0,0,0
"1504",1504,1,0,10.9150793732642,1,1,1,0
"1505",1505,0,2,10.5320828785363,0,0,0,NA
"1506",1506,NA,3,10.7144066575796,1,0,1,NA
"1507",1507,1,1,10.2219231016712,1,0,0,NA
"1508",1508,0,5,9.69581741805373,1,0,1,NA
"1509",1509,0,3,10.2219231016712,1,0,0,0
"1510",1510,0,1,9.83892236437633,1,0,1,NA
"1511",1511,0,2,10.7144066575796,1,0,0,0
"1512",1512,1,3,9.96408864466398,1,0,0,1
"1513",1513,0,3,10.7144066575796,0,0,1,0
"1514",1514,0,3,NA,1,0,1,NA
"1515",1515,-1,5,10.3889799835841,1,0,0,NA
"1516",1516,-1,0,10.2219231016712,0,0,0,NA
"1517",1517,0,3,10.0753167566096,1,0,0,NA
"1518",1518,1,0,11.1198754694258,1,0,0,0
"1519",1519,0,3,11.1198754694258,1,0,1,NA
"1520",1520,0,2,11.5129204649577,1,0,0,NA
"1521",1521,0,6,9.52875773879718,1,0,0,1
"1522",1522,-1,4,8.16037538012959,1,0,0,NA
"1523",1523,0,0,10.5320828785363,1,0,0,0
"1524",1524,-1,6,11.1198754694258,0,0,1,1
"1525",1525,0,0,NA,1,0,1,0
"1526",1526,-1,1,11.5129204649577,1,0,1,NA
"1527",1527,1,4,9.10492429921953,1,0,1,1
"1528",1528,0,6,NA,0,0,1,1
"1529",1529,0,6,10.5320828785363,0,0,0,NA
"1530",1530,0,6,9.52875773879718,1,0,0,1
"1531",1531,0,3,6.21460809842219,1,0,0,NA
"1532",1532,0,4,9.96408864466398,1,0,0,NA
"1533",1533,1,0,11.1198754694258,1,0,0,0
"1534",1534,1,3,11.6952428550888,0,0,0,0
"1535",1535,-1,4,NA,0,0,1,NA
"1536",1536,0,NA,10.9150793732642,1,0,1,NA
"1537",1537,0,1,9.32807896220044,0,0,0,1
"1538",1538,0,6,6.21460809842219,1,0,0,0
"1539",1539,-1,4,9.83892236437633,0,0,1,NA
"1540",1540,0,3,NA,1,0,0,NA
"1541",1541,0,0,11.982929094216,1,1,1,0
"1542",1542,-1,3,11.1198754694258,0,0,0,0
"1543",1543,-1,1,11.6952428550888,0,1,1,NA
"1544",1544,NA,3,8.92259163063542,1,0,0,NA
"1545",1545,-1,NA,11.1198754694258,0,1,0,1
"1546",1546,0,6,NA,1,0,1,NA
"1547",1547,0,NA,11.5129204649577,1,0,1,NA
"1548",1548,0,5,8.16037538012959,0,0,1,NA
"1549",1549,-1,5,11.1198754694258,0,0,1,1
"1550",1550,1,3,10.9150793732642,0,1,0,NA
"1551",1551,0,6,10.5320828785363,1,0,0,1
"1552",1552,0,5,10.5320828785363,1,0,1,1
"1553",1553,0,0,9.32807896220044,1,0,0,0
"1554",1554,1,6,10.9150793732642,1,0,1,1
"1555",1555,-1,6,12.2060726455302,1,1,1,1
"1556",1556,0,5,12.2060726455302,0,1,1,1
"1557",1557,0,5,11.5129204649577,0,0,0,1
"1558",1558,0,4,11.5129204649577,1,1,1,1
"1559",1559,1,5,NA,0,0,0,NA
"1560",1560,0,3,9.83892236437633,1,0,0,0
"1561",1561,1,0,11.3205475116983,1,1,1,0
"1562",1562,1,5,11.8493941301565,0,0,1,1
"1563",1563,0,0,11.1198754694258,1,1,1,0
"1564",1564,0,4,11.5129204649577,1,1,0,0
"1565",1565,0,1,11.1198754694258,1,0,1,0
"1566",1566,-1,0,10.7144066575796,0,0,1,0
"1567",1567,0,0,10.9150793732642,0,1,0,0
"1568",1568,0,5,11.3205475116983,0,0,1,NA
"1569",1569,0,2,9.52875773879718,1,0,0,1
"1570",1570,0,1,10.7144066575796,0,1,0,0
"1571",1571,0,0,9.32807896220044,1,0,0,0
"1572",1572,0,0,10.9150793732642,0,0,0,NA
"1573",1573,-1,2,NA,0,0,0,NA
"1574",1574,1,0,10.0753167566096,1,0,1,0
"1575",1575,0,0,NA,1,1,0,0
"1576",1576,0,0,9.69581741805373,0,0,1,0
"1577",1577,0,0,9.52875773879718,1,0,0,0
"1578",1578,1,0,11.1198754694258,1,0,1,0
"1579",1579,-1,2,10.7144066575796,1,0,1,NA
"1580",1580,0,3,10.9150793732642,0,0,1,1
"1581",1581,-1,6,11.3205475116983,0,0,1,1
"1582",1582,-1,4,10.9150793732642,0,0,1,1
"1583",1583,0,5,10.9150793732642,0,0,0,1
"1584",1584,-1,6,11.8493941301565,0,0,0,1
"1585",1585,0,0,10.9150793732642,1,1,1,0
"1586",1586,1,3,9.83892236437633,1,0,1,NA
"1587",1587,0,1,11.5129204649577,0,0,0,0
"1588",1588,0,0,8.411721558474,1,0,0,0
"1589",1589,-1,6,11.6952428550888,0,0,0,1
"1590",1590,1,0,10.5320828785363,0,1,0,0
"1591",1591,0,3,11.1198754694258,0,1,0,NA
"1592",1592,1,1,9.83892236437633,1,0,0,NA
"1593",1593,0,3,9.52875773879718,0,0,1,0
"1594",1594,1,0,11.1198754694258,1,1,0,0
"1595",1595,0,5,12.2060726455302,1,1,1,1
"1596",1596,0,6,11.1198754694258,1,0,0,1
"1597",1597,0,0,9.69581741805373,1,0,0,0
"1598",1598,-1,6,9.32807896220044,1,0,0,1
"1599",1599,-1,3,9.52875773879718,1,0,0,NA
"1600",1600,0,1,10.5320828785363,1,0,0,NA
"1601",1601,0,3,10.0753167566096,0,1,1,1
"1602",1602,1,2,10.0753167566096,0,0,1,1
"1603",1603,-1,0,NA,1,1,0,NA
"1604",1604,0,0,9.10492429921953,1,1,0,0
"1605",1605,0,6,NA,1,0,0,NA
"1606",1606,1,3,10.5320828785363,1,1,0,NA
"1607",1607,1,2,NA,0,0,0,NA
"1608",1608,0,3,NA,0,0,0,NA
"1609",1609,0,2,10.9150793732642,1,0,0,0
"1610",1610,0,3,9.83892236437633,0,0,0,NA
"1611",1611,0,3,11.1198754694258,0,0,0,NA
"1612",1612,0,2,NA,0,0,0,NA
"1613",1613,NA,6,10.9150793732642,1,0,1,NA
"1614",1614,-1,2,10.9150793732642,1,0,1,0
